,smiles
280,O=C([O-])c1ccc(Cl)cc1
281,O=C([O-])c1ccccc1Nc1ccccc1C(=O)[O-]
282,O=C([O-])c1ccccc1Cc1ccccc1
283,CCOc1cc(CNC(=O)c2c(OC)cc(O)c3c2OC2=CC(O)=C(C(C)=O)C(=O)C23C)c2ccccc2c1
284,COc1ccc(/C=N/NC(=S)NC2OC(CO)C(O)C(O)C2O)cc1
285,OCC1OC(NC(=S)N/N=C/c2ccc(Cl)cc2)C(O)C(O)C1O
286,c1ccc(Cn2c(-c3ccccc3)nc3ccccc32)cc1
287,COc1cc(C(C)C#Cc2c(N)nc(N)[nH+]c2C)c(OC)cc1-c1ccccc1
288,COc1cc(-c2ccccc2)ccc1C(C)C#Cc1c(N)nc(N)[nH+]c1C
289,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N(C)C)cc2)n1
290,O=[N+]([O-])c1ccc(/C=N/NC(=S)NC2OC(CO)C(O)C(O)C2O)cc1
291,CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C1=O
292,Cc1ccc(/C=N/NC(=S)NC2OC(CO)C(O)C(O)C2O)cc1
293,O=C([O-])c1ccc(CNS(=O)(=O)c2ccsc2C(=O)[O-])cc1
294,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
295,CN(C)C(=O)c1cc(-c2[nH]ncc2-c2ccccc2)c[nH]1
296,Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc2c(C3CC[NH2+]CC3)noc2c1
297,Cc1cc(OCCCc2c(C(=O)[O-])[nH]c3cc(Cl)ccc23)cc(C)c1Cl
298,Nc1nc(=O)c2ncc(C(=O)NC(CO)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)[O-])nc2[nH]1
299,Nc1nc(=O)c2ncc(C(=O)NCC(=O)NC(Cc3ccccc3)C(=O)NC(Cc3ccccc3)C(=O)[O-])nc2[nH]1
300,NC(=[NH2+])NCCCCC([NH3+])P(=O)([O-])[O-]
301,CCc1c(C)nc(-c2ccc(Cl)s2)nc1Nc1ccc(CC(=O)[O-])cc1
302,CCc1[nH]c2nc(Sc3cnc4nccnc4c3)nc(N3CCC([NH3+])C3)c2c1Cl
303,O=c1[nH]c(-c2ccccc2F)cs1
304,CCCC(=O)Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1
305,NC(=O)NC(NC(N)=O)C(=O)[O-]
306,COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CC[NH2+]CC3)cs1)C2
307,O=C(Nc1ccccc1N1CC[NH2+]CC1)c1csc(-n2ncc3ccccc32)n1
308,OCC(O)COCC(O)CO
309,Cn1c(N2CCOCC2)nc2c1c(=O)n(Cc1ccc(Cl)c(Cl)c1)c(=O)n2C
310,Cc1[nH]c2ccccc2c1CC(=O)NC(Cc1ccccc1)C(=O)N(C)c1ccccc1
311,CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3[nH]ncc3c2)c1
312,CC(O)C(N)C(=O)NS(=O)(=O)c1cccc(-c2ccc3c(N)nc(Cl)nc3c2)c1
313,COc1cc(-c2cnc3[nH]cc(C(=O)NC(C)C)c3n2)cc(OC)c1OC
314,CC(C)NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12
315,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12
316,CCCc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-]
317,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2Br)C(=O)[O-])=N1
318,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-]
319,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cn[nH]c2)C(=O)[O-])=N1
320,C[NH2+]C(C)C(=O)NC(C(=O)N1CC2CCC[NH+]2CC1C(=O)NC1CCCc2ccccc21)C1CCCCC1
321,CS(=O)(=O)CCCOc1cccc2c1cnn2-c1ccnc(NC2CCC(O)CC2)n1
322,CC(C)(C)c1cccc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(=O)CCC(O)C(=O)[O-])CCCCC2)c1
323,CC[NH+](CC)CCNc1cc(Nc2cc(O)ccc2C)nc(-n2cnc3ccccc32)n1
324,c1ccc(Cn2ccnc2)cc1
325,CN1c2ccc(NCc3ccc(C(C)(C)C)cc3)cc2-c2c(cnn2C)S1(=O)=O
326,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2nc(=O)c3cnccc3[nH]2)=N1
327,Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Nc3ncnc4ccc(N)cc34)cc2)c1
328,CCCC(=O)NC1C[NH2+]C(CO)C(O)C1O
329,O=P([O-])([O-])C(CNc1ccccn1)P(=O)([O-])[O-]
330,CNC(=O)C1Cc2ccc(NS(=O)(=O)[O-])cc2CN1C(=O)OC(C)(C)C
331,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12
332,CC1(C)Cc2ccccc2C(NC(Cc2ccccc2)C(=O)[O-])=N1
333,CC(O)(CCS)CC(=O)[O-]
334,Oc1ccc(Nc2n[nH]c(-c3ccc(O)cc3)c2-c2ccc(O)cc2)cc1
335,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1
336,Cc1cccc(C(=O)C2=C(O)C(=O)N(c3ccc(CC(=O)[O-])cc3)C2c2cc(Cl)c3c(c2)OCO3)c1
337,O=C([O-])c1cccc(N2C(=O)C(O)=C(C(=O)c3cccc(C(F)(F)F)c3)C2c2cc(Cl)c3c(c2)OCO3)c1
338,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccncc1
339,O=C([O-])c1cccc(N2C(=O)C(O)=C(C(=O)c3ccc(Cl)s3)C2c2cc(Cl)c3c(c2)OCO3)c1
340,COc1cc(C(=O)[O-])cc([N+](=O)[O-])c1[O-]
341,C#CC(O)c1ccccc1
342,COc1cc2nc(-c3nccs3)n(-c3ccc4c(N)nc(N)[nH+]c4c3)c2cc1OC
343,O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12
344,CC(NC(=O)c1c[nH]c2ncc(Oc3ccccc3)nc12)C1CC1
345,O=C(Nc1ccc([N+](=O)[O-])cc1)C1CC1
346,O=C1NC(Cc2ccc(O)cc2)C(=O)NC1Cc1ccccc1
347,Fc1ccccc1Oc1cccn2c(C3(c4ccc(Cl)cc4)CC3)nnc12
348,OC12CCC(c3nnc4c(Oc5ccccc5F)cccn34)(CC1)C2
349,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(C(C)=O)c2[nH]1
350,O=C([O-])c1ccc2cc[nH]c2c1
351,COCCN/C=C1/C(=O)N(C)c2ccc(C(F)(F)F)cc2N(c2ccccc2)C1=O
352,[NH3+]CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1
353,O=C(Nc1nccs1)C(CC1CCCCC1)n1c(=O)[nH]c2ccc(F)cc2c1=O
354,Cc1cn(C2CC(O)C(COP(=O)([O-])NP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
355,O=C1NC(Cc2ccc(O)cc2)C[NH2+]C1Cc1ccc(O)cc1
356,O=C1NC(Cc2ccc(O)c(O)c2)C(=O)NC1Cc1ccc(O)cc1
357,Nc1nc2c(ncn2C2CC(O)C(COP(=O)([O-])CP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]1
358,COc1cc(C2Nc3ccc(C(N)=[NH2+])cc3C3c4ccccc4CC23)c(-c2ccc(C(=O)[O-])cc2)cc1O
359,CCC1(CC)CC(C(=O)NCc2ccc(C(N)=[NH2+])cc2)n2c1c(Cl)nc(NC1CCC1)c2=O
360,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n(C(C)c3ccccn3)c12
361,Oc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccccc2)c(O)c1
362,Cc1ccccc1C(=O)c1c[nH]c(C(=O)NCc2ccco2)c1
363,O=P([O-])([O-])OCC(O)CO
364,CC(C)Cn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21
365,C=CCCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21
366,C=CCCn1nc2c(C(F)(F)F)cccc2c1-c1ccc(O)cc1O
367,Cc1cc(O)ccc1-c1ccc(-c2ccc(O)cc2C)s1
368,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccc2)c1
369,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)N=C(N)OCC3F)c2)nc1
370,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1F
371,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1
372,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC(C(F)(F)F)C1F
373,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CC(C(F)(F)F)OC(N)=N1
374,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(CF)CC(C(F)(F)F)OC(N)=N3)c2)nc1
375,O=C([O-])c1ccc2ccccc2c1[O-]
376,N#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C(F)F)CCOC(N)=N3)c2)nc1
377,O=C([O-])C1CC1C(=O)c1ccc(Cl)c(Cl)c1
378,CC(NC(=O)c1ccc(C#N)n1C)c1c(F)cccc1Cl
379,COc1nc2cccnc2n1C1CC(Nc2nc3ccccc3s2)C1
380,CC(CP(=O)([O-])C(Cc1ccccc1)NC(=O)C([NH3+])Cc1nnn[nH]1)C(=O)NC(C)C(N)=O
381,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCC(O)CC3)n2)CC1
382,C=CC1(F)CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NN4CC[NH+](C)CC4)cc3OC)ncc2N(C)C1=O
383,CC(O)c1nc2cnc3[nH]ccc3c2n1C1CCC(C#N)CC1
384,O=c1c2cc(CS(=O)(=O)NCc3ccccn3)ccc2ccc2ncc(-c3cnn(C4CC[NH2+]CC4)c3)cc12
385,Cc1ccc(NC(=O)C(COC(C)C)Oc2ncnc3c2cnn3-c2ncccc2Cl)nc1
386,CCCC1(CC(=O)[O-])OCCc2c1[nH]c1c(Cl)ccc(Cl)c21
387,O=C([O-])c1ccc(Cl)cc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl
388,O=C([O-])c1ccc(Cl)cc1NS(=O)(=O)c1ccc(Br)s1
389,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2C(=O)[O-])cc1
390,O=C1NC(c2cccnc2)c2c(-c3ccccc3)n[nH]c21
391,O=C(CCC(NC(=O)c1ccc(C#Cc2ccccc2)cc1)C(=O)N[O-])NCCCO
392,COc1ccc(Cn2cnc3cc4c(cc32)CCCC4)cc1C
393,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1
394,CCC(=O)OCC(C)CCC1OC2CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C2C1C
395,NC(=O)c1ncc(NC2CCC[NH2+]C2)c2nc(-c3ccc(Cl)cc3)cn12
396,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
397,Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2[nH+]1
398,CCC(C)(C)c1nn(CCO)c2c1N=C(c1ccc(-n3ccnc3C)cc1)CNC2=O
399,CNc1nc(C)nc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1
400,CCC([NH2+]C(C)CC(=O)NCC[NH3+])c1ccc(Cl)c(Oc2ccccc2)c1F
401,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1
402,O=C(Nc1cccc(C(=O)[O-])c1O)c1ccccc1
403,OCc1cnc2cc[nH]c2c1
404,c1ccc(C2Nc3ccccc3-c3nc4ccccc4n32)nc1
405,CNc1nc2ccccc2[nH]1
406,Cc1cnc(Nc2ccc(N3CC[NH+](C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
407,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)[NH+]=C1N
408,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(C#N)c4)cc32)[NH+]=C1N
409,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)[NH+]=C1N
410,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccccc2Cl)s1
411,CC1CCC(C(=O)N(c2ccc(Oc3ccccc3C(F)(F)F)cc2C(=O)[O-])C(C)C)CC1
412,O=c1ncn(Cc2ccc(F)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12
413,O=Cc1cnc2cc[nH]c2c1
414,COc1ccc(C(=O)Nc2ccc(Oc3ccc(N(C(=O)C4CCC(C)CC4)C(C)C)c(C(=O)[O-])c3)cc2)cc1
415,CN1C(=O)C(Cc2ccccc2)OC(c2ccc(Br)cc2)C1c1ccc(Br)cc1
416,Cc1ccc(-c2cc3c(NC(P(=O)([O-])[O-])P(=O)([O-])[O-])ncnc3s2)cc1
417,COc1ccc(-c2nc3c(NCCCNC(=O)C4(C[NH3+])CC4)c(Br)cnc3[nH]2)cc1
418,CCCc1cnn(O)c1C([NH3+])C(=O)[O-]
419,O=C([O-])C(O)CC(O)CCCO
420,[NH3+]C1CCC(Nc2nc(Nc3cccc(C(F)(F)F)c3)c3c(=O)[nH]ccc3n2)CC1
421,COc1ccc(-c2ccc(C(=O)NC(CO)C(C)(C)C)cc2C(=O)[O-])c(C(=O)Nc2ccc(C(N)=[NH2+])cc2)n1
422,COc1ccc(-c2ccc(C(=O)NC(CO)C(C)(C)C)cc2C(=O)[O-])c(C(=O)Nc2ccc3c(N)[nH+]ccc3c2)n1
423,COc1ccc(-c2ccc(C(=O)NC(CO)C(C)(C)C)cc2C(=O)[O-])c(C(=O)Nc2cccc(C(N)=O)c2)n1
424,CCNC(=O)c1ccc(C(=O)NCCC2CCN(c3ncnc4cc(C(N)=O)sc34)CC2)s1
425,CC(C)(C)C(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
426,CS(=O)(=O)NCCC1CCN(c2ncnc3cc(C(N)=O)sc23)CC1
427,O=C([O-])C(O)(CC(O)C(O)C(O)C(O)COP(=O)([O-])[O-])OP(=O)([O-])[O-]
428,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccc(C(=O)[O-])cc3)cc2C(=O)[O-])cc1
429,CC(=C/C=C/C(C)=C/C(=O)[O-])/C=C1\CCCc2ccccc21
430,CC(C)CC1(C(=O)O)CC(c2cnccn2)C(c2nccs2)N1C(=O)c1ccc(C(C)(C)C)cc1
431,CCOc1cc(C(Nc2ccc3c(N)[nH+]ccc3c2)C(=O)NS(=O)(=O)c2ccccc2)ccc1OC(C)C
432,O=C(c1c(F)ccc([N-]S(=O)(=O)c2ccc(C(F)(F)F)cc2)c1F)c1c[nH]c2ncc(Cl)cc12
433,N#CC(c1ccc(F)cc1)c1cccc(C(F)(F)F)n1
434,NC(c1ccc(-n2cccn2)cc1)P(=O)([O-])[O-]
435,CC(Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1
436,CCCC(CC(=O)[O-])n1c(=O)n(Cc2cc(Br)cc3c2CC(=O)N3)c2ccccc21
437,C[NH+]1CCC(Oc2ccc(-c3n[nH]c4cccc(OCC5CCCCC5)c34)cc2)CC1
438,CC1CCC2C(C(=O)[O-])=CC3CC(C)(C)CC132
439,O=S(=O)([O-])CCC[n+]1ccccc1
440,O=C(NCO)c1ccccc1
441,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12
442,CCOC(=O)c1cnn2ccccc12
443,O=C(NCc1ccc(S(=O)(=O)N2CCCCC2)cc1)c1cc2cnccc2[nH]1
444,O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1
445,CCc1ccc2c(c1)C([NH2+]CC(O)C1Cc3cccc(c3)CCCCCCCC(=O)N1)CC1(CCC1)O2
446,[NH-]S(=O)(=O)c1nc2c(F)c(F)c(F)c(F)c2s1
447,CCc1ccc2c(c1)C([NH2+]CC(O)C1Cc3cccc(c3)CCCCn3cc(ccc3=O)C(=O)N1)CC1(CCC1)O2
448,CCc1ccc2c(c1)C([NH2+]CC(O)C1Cc3cccc(c3)CCCCCCC(=O)N1)CC1(CCC1)O2
449,CCNC(=O)C1c2ccccc2CN1C(=O)c1cc(Cl)c(O)cc1O
450,C[NH2+]C(C)C(=O)NC1CN(C(=O)c2ccc(N)cc2)c2ccccc2N(Cc2c(OC)ccc3ccccc23)C1=O
451,C[NH2+]C(C)C(=O)NC1C(=O)N(Cc2c(OC)ccc3cc(C(=O)[O-])ccc23)c2ccccc2OC12CCOCC2
452,O=C(C1CC1)N1CCCC(Nc2nccc(-n3c(-c4ccc5ccccc5c4)nc4ccc(O)cc43)n2)C1
453,Nc1nc(=O)n(C2CSC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)cc1F
454,Nc1ccn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)n1
455,CCCCCCc1cc(=O)c(Oc2ccc(N)cc2C)cn1C
456,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(Cc3ccccc3)nc2cc1O
457,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)[O-]
458,[NH-]S(=O)(=O)c1nnc(N)s1
459,COc1cccc(CC(=O)N/N=C/c2ccc(O)cc2)c1
460,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1ccc(O)c([N+](=O)[O-])c1
461,O=C1CCN(c2cccc([N+](=O)[O-])c2)C(=O)N1
462,C=C(C)C1CCC2(C)CCCN=C2C1
463,CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34
464,Nc1n[nH]c(-c2ccc(O)cc2)c1-c1ccc(O)cc1
465,Cc1ncc(Cc2c(C(O)CO)sc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1
466,NS(=O)(=O)c1cc(Cl)sc1C(=O)[O-]
467,NC(=[NH2+])c1ccc2cc(NC(=O)Nc3ccccc3)ccc2c1
468,CC(C)CC(NC(=O)C(Cc1ccccc1)NP(=O)([O-])CNC(=O)OCc1ccccc1)C(=O)[O-]
469,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)C[NH+]1CC2CCCCC2CC1C(=O)NC(C)(C)C
470,COc1ccc2ccc(C(N)=[NH2+])cc2c1OCC(N)=O
471,CN([O-])C(=O)CSC(c1ccccc1)P(=O)([O-])[O-]
472,O=C([O-])c1ccc(-c2cc(=O)c3ccccc3o2)cc1
473,CN(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1
474,N#Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1
475,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12
476,O=c1cc(-c2ccc(Cl)cc2)oc2ccccc12
477,O=c1cc(-c2ccccc2)oc2ccc(F)cc12
478,O=C(NC1(c2ccc(F)cc2)CC1)c1ccc2nc(NC3CCC(O)CC3)c3nccn3c2c1
479,Nc1nc(-c2ccc(Cc3ccccc3)cc2)cs1
480,O=c1cc(-c2ccc3c(c2)OCO3)oc2ccccc12
481,CCC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccccc1
482,O=C(CCc1nc2ccccc2c(=O)[nH]1)NC(CO)Cc1ccccc1
483,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(S(N)(=O)=O)cc1
484,CC(NC(=O)CCc1nc2ccccc2c(=O)[nH]1)c1ccc(-n2ccnc2)cc1
485,C[NH+]1CCN(C(=O)c2ccc(-c3cc(=O)c4ccccc4o3)cc2)CC1
486,O=c1cc(-c2ccc(-c3nnn[n-]3)cc2)oc2ccccc12
487,CCOC(=O)COc1cccc(C(=O)c2nonc2N)c1
488,Nc1nonc1C(=O)c1ccccc1
489,Cc1cc2nc(-c3nccs3)n(-c3ccc4c(N)nc(N)[nH+]c4c3)c2cc1C
490,Cc1cc2nc(-c3nccs3)n(-c3cc4[nH+]c(N)nc(N)c4cc3Cl)c2cc1C
491,Cc1cc2nc(-c3cscn3)n(-c3ccc4c(N)nc(N)[nH+]c4c3)c2cc1C
492,O=C([O-])C1CCCCC1C(=O)N1CCc2ccccc2C1CN1C(=O)c2ccccc2C1=O
493,Cc1cccc2c1CCN(C(=O)C1CCCCC1C(=O)[O-])C2CN1Cc2ccccc2C1=O
494,N#Cc1cccnc1N1CCC2OC(N)=NC2(c2ccc(F)cc2F)C1
495,COc1cc(C(=O)[O-])cc(C(=O)[O-])c1
496,O=C([O-])c1ncccc1[S-]
497,NC1=NC2(c3cccc(-c4cncc(Cl)c4)c3)CCCCC2O1
498,CC1Oc2ccc(C[NH+]3CC=C(c4ccc(Cl)cc4)CC3)cc2NC1=O
499,NC(=O)c1cc2c(N)ncc(C(N)=O)c2s1
500,Cc1noc(N)c1-c1ccccc1
501,O=C(CCc1ccccc1)N(Cc1nc2ccccc2c(=O)[nH]1)Cc1cccs1
502,COc1cc(Cl)c(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1
503,O=C([O-])c1ccc(F)cc1
504,Cc1ccc2c(=O)c3cccc(CC(=O)[O-])c3oc2c1C
505,Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)([O-])OC3OC(C)C(O)C(NC=O)C3O)O2)c(=O)[nH]c1=O
506,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)CN2
507,CCNC(=O)Nc1cc(-c2nc(C(F)(F)F)cs2)c(-c2cncc(C(=O)[O-])c2)cn1
508,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)CC(Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)C2O)c1
509,COCC(Oc1cc(CC2CS(=O)CC([NH2+]Cc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N)C(F)(F)F
510,Cc1n[nH]cc1-c1ccc(F)cc1
511,FC(F)(F)c1n[nH]cc1-c1ccccc1
512,COc1cccc(C(=O)c2nonc2N)c1
513,NC(=O)c1cc(C(=O)[O-])cc(-c2ccc(-c3ccccc3)cc2)c1
514,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)[O-]
515,CCn1ncc2c(NC3CCOCC3)c(C(=O)NCc3ccccc3)cnc21
516,O=c1cc(-c2cccc(O)c2)oc2ccccc12
517,O=c1cc(-c2ccc(F)cc2)oc2ccccc12
518,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)c(Cl)c3)n2)s1
519,CC(=O)Nc1ccc(NC(=O)C2CC2)cc1
520,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)C1CC1c1cccnc1
521,O=C(Nc1ccncc1)C1CC1c1ccccc1
522,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cnc2[nH]ncc2c1
523,CC(C)(C)CC1NC(C(=O)Nc2ccc(C(N)=O)cc2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12
524,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)sc1C(=O)c1ccc2ccccc2c1
525,[NH3+]CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
526,OCC[NH+](CCO)CCO
527,[NH3+]CCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
528,Cc1ncc(C[n+]2cccc(CCO)c2C)c(N)n1
529,O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
530,COC(=O)CCc1cc(CNC(=O)c2c(OC)cc(O)c3c2OC2=CC(O)=C(C(C)=O)C(=O)C23C)c2ccccc2c1
531,OCC1OC(NC(=S)N/N=C/c2ccc(C(F)(F)F)cc2)C(O)C(O)C1O
532,O=C(CC(c1ccccc1)C(C(=O)[O-])C(=O)[O-])c1ccc(C(F)(F)F)cc1
533,CC(C)CC([NH3+])C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1
534,O=C(NCc1ccc(C[NH2+]Cc2[nH]cc[nH+]2)cc1)c1csc2nc[nH]c(=O)c12
535,[NH3+]Cc1ccc(CNC(=O)c2csc3nc[nH]c(=O)c23)cc1
536,COc1cc2ncnc(N3CCc4cccc(S(=O)(=O)N5CC[NH+](C)CC5)c4C3)c2cc1OC
537,Cc1cc(N2CCCC2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1
538,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCC([NH3+])C4)nc23)cn1
539,O=c1[nH]cnc2scc(-c3ccccc3)c12
540,OCC1OC(NC(=S)N/N=C/c2ccccc2Cl)C(O)C(O)C1O
541,[NH3+]C(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1
542,COC1CC(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1
543,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(Cl)cc2c1C(=O)[O-]
544,NC(=[NH2+])c1ccc2cc(C(=O)Nc3ccc(C[NH3+])cc3)ccc2c1
545,O=C([O-])c1ccc2c(c1)C(=O)N(C(Cc1cccc3ccccc13)C(=O)[O-])C2=O
546,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C2(C)CC(CC(C)(C)O)CO2)CC(O)C(C)C1O
547,Cc1cn(C2CCC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
548,[NH3+]C(C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1)C(c1ccccc1)c1ccccc1
549,OCC1OC(NC(=S)N/N=C/c2cccc(Cl)c2)C(O)C(O)C1O
550,COc1ccc(C(=O)n2c(C)c(Cc3ccccc3OC(C)C(=O)[O-])c3cc(OC(F)(F)F)ccc32)cc1
551,CCCCCC(O)/C=C/C=C\CCCCCCCC(=O)[O-]
552,O=C(Nc1ccccc1)Nc1ccnc(Cl)c1
553,O=C(NCc1ccccc1)Nc1ccnc(Cl)c1
554,OCc1ccc(F)cc1F
555,O=C([O-])CCC(CP(=O)([O-])Cc1ccc(I)cc1)C(=O)[O-]
556,COc1cc(O)c2c(c1C(=O)NCc1cc(CCCC(=O)[O-])cc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)C12C
557,c1ccc(Cc2ccc(OCC3CCC[NH2+]3)cc2)cc1
558,CCCC(=O)N1CCCC1C(=O)NCc1ccc(C(N)=[NH2+])cc1
559,Cc1cccnc1-n1nc(-c2ccccc2)nc1-c1c[nH]c(=O)c(Cl)c1
560,CCCCCCCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
561,ClCCOc1ccccc1
562,OCC1OC(NC(=S)N/N=C\c2ccc(O)cc2)C(O)C(O)C1O
563,O=c1[nH]c(-c2ccc(Br)cc2)nc2ccccc12
564,Cc1ccc(CN(C)c2cc(C)nc3ncnn23)cc1
565,Cc1cc(-c2ccccc2)n2nc(N)nc2n1
